id,level,job_band_id,job_family_id,question_id
competency2105,x,4,europeanreportinganalyst,Question17
competency2106,x,4,europeanreportinganalyst,Question18
competency2107,I,4,europeanreportinganalyst,Question19
competency2108,A,4,europeanreportinganalyst,Question20
competency2109,F,4,europeanreportinganalyst,Question21
competency2110,A,4,europeanreportinganalyst,Question22
competency2111,I,4,europeanreportinganalyst,Question23
competency2112,A,4,europeanreportinganalyst,Question24
competency2113,x,1,europeanreportingdeveloper,Question1
competency2114,F,1,europeanreportingdeveloper,Question2
competency2115,x,1,europeanreportingdeveloper,Question3
competency2116,x,1,europeanreportingdeveloper,Question4
competency2117,x,1,europeanreportingdeveloper,Question5
competency2118,x,1,europeanreportingdeveloper,Question6
competency2119,F,1,europeanreportingdeveloper,Question7
competency2120,F,1,europeanreportingdeveloper,Question8
competency2121,F,1,europeanreportingdeveloper,Question9
competency2122,x,1,europeanreportingdeveloper,Question10
competency2123,F,1,europeanreportingdeveloper,Question11
competency2124,F,1,europeanreportingdeveloper,Question12
competency2125,F,1,europeanreportingdeveloper,Question13
competency2126,x,1,europeanreportingdeveloper,Question14
competency2127,x,1,europeanreportingdeveloper,Question15
competency2128,F,1,europeanreportingdeveloper,Question16
competency2129,x,1,europeanreportingdeveloper,Question17
competency2130,x,1,europeanreportingdeveloper,Question18
competency2131,F,1,europeanreportingdeveloper,Question19
competency2132,F,1,europeanreportingdeveloper,Question20
competency2133,F,1,europeanreportingdeveloper,Question21
competency2134,F,1,europeanreportingdeveloper,Question22
competency2135,F,1,europeanreportingdeveloper,Question23
competency2136,F,1,europeanreportingdeveloper,Question24
competency2137,x,2,europeanreportingdeveloper,Question1
competency2138,I,2,europeanreportingdeveloper,Question2
competency2139,x,2,europeanreportingdeveloper,Question3
competency2140,x,2,europeanreportingdeveloper,Question4
competency2141,x,2,europeanreportingdeveloper,Question5
competency2142,x,2,europeanreportingdeveloper,Question6
competency2143,F,2,europeanreportingdeveloper,Question7
competency2144,I,2,europeanreportingdeveloper,Question8
competency2145,I,2,europeanreportingdeveloper,Question9
competency2146,x,2,europeanreportingdeveloper,Question10
competency2147,I,2,europeanreportingdeveloper,Question11
competency2148,I,2,europeanreportingdeveloper,Question12
competency2149,I,2,europeanreportingdeveloper,Question13
competency2150,x,2,europeanreportingdeveloper,Question14
competency2151,x,2,europeanreportingdeveloper,Question15
competency2152,I,2,europeanreportingdeveloper,Question16
competency2153,x,2,europeanreportingdeveloper,Question17
competency2154,x,2,europeanreportingdeveloper,Question18
competency2155,I,2,europeanreportingdeveloper,Question19
competency2156,I,2,europeanreportingdeveloper,Question20
competency2157,I,2,europeanreportingdeveloper,Question21
competency2158,I,2,europeanreportingdeveloper,Question22
competency2159,I,2,europeanreportingdeveloper,Question23
competency2160,I,2,europeanreportingdeveloper,Question24
competency2161,x,3,europeanreportingdeveloper,Question1
competency2162,A,3,europeanreportingdeveloper,Question2
competency2163,x,3,europeanreportingdeveloper,Question3
competency2164,x,3,europeanreportingdeveloper,Question4
competency2165,x,3,europeanreportingdeveloper,Question5
competency2166,x,3,europeanreportingdeveloper,Question6
competency2167,F,3,europeanreportingdeveloper,Question7
competency2168,A,3,europeanreportingdeveloper,Question8
competency2169,A,3,europeanreportingdeveloper,Question9
competency2170,x,3,europeanreportingdeveloper,Question10
competency2171,I,3,europeanreportingdeveloper,Question11
competency2172,I,3,europeanreportingdeveloper,Question12
competency2173,A,3,europeanreportingdeveloper,Question13
competency2174,x,3,europeanreportingdeveloper,Question14
competency2175,x,3,europeanreportingdeveloper,Question15
competency2176,I,3,europeanreportingdeveloper,Question16
competency2177,x,3,europeanreportingdeveloper,Question17
competency2178,x,3,europeanreportingdeveloper,Question18
competency2179,A,3,europeanreportingdeveloper,Question19
competency2180,A,3,europeanreportingdeveloper,Question20
competency2181,A,3,europeanreportingdeveloper,Question21
competency2182,A,3,europeanreportingdeveloper,Question22
competency2183,I,3,europeanreportingdeveloper,Question23
competency2184,A,3,europeanreportingdeveloper,Question24
competency2185,x,4,europeanreportingdeveloper,Question1
competency2186,A,4,europeanreportingdeveloper,Question2
competency2187,x,4,europeanreportingdeveloper,Question3
competency2188,x,4,europeanreportingdeveloper,Question4
competency2189,x,4,europeanreportingdeveloper,Question5
competency2190,x,4,europeanreportingdeveloper,Question6
competency2191,F,4,europeanreportingdeveloper,Question7
competency2192,E,4,europeanreportingdeveloper,Question8
competency2193,A,4,europeanreportingdeveloper,Question9
competency2194,x,4,europeanreportingdeveloper,Question10
competency2195,I,4,europeanreportingdeveloper,Question11
competency2196,I,4,europeanreportingdeveloper,Question12
competency2197,E,4,europeanreportingdeveloper,Question13
competency2198,x,4,europeanreportingdeveloper,Question14
competency2199,x,4,europeanreportingdeveloper,Question15
competency2200,I,4,europeanreportingdeveloper,Question16
competency2201,x,4,europeanreportingdeveloper,Question17
competency2202,x,4,europeanreportingdeveloper,Question18
competency2203,A,4,europeanreportingdeveloper,Question19
competency2204,A,4,europeanreportingdeveloper,Question20
competency2205,A,4,europeanreportingdeveloper,Question21
competency2206,A,4,europeanreportingdeveloper,Question22
competency2207,I,4,europeanreportingdeveloper,Question23
competency2208,A,4,europeanreportingdeveloper,Question24
